"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627869696993,0,167,107
1627869697520,2,161,111
1627869698024,0,155,119
1627869698217,0,156,118
1627869698531,0,218,56
1627869699045,0,218,56
1627869699508,0,218,56
1627869700053,0,218,56
1627869700540,0,215,59
1627869700863,0,216,58
1627869701020,0,217,57
1627869701209,0,217,57
1627869701374,0,218,56
1627869701550,0,219,55
1627869701801,11,208,55
1627869702125,51,145,78
1627869702548,39,145,90
1627869702825,34,146,94
1627869703034,28,146,100
1627869703197,28,146,100
1627869703357,17,147,110
1627869703505,16,148,110
1627869703662,10,149,115
1627869703796,9,150,115
1627869704002,7,151,116
1627869704155,2,152,120
1627869704403,20,133,121
1627869704573,16,134,124
1627869704727,10,135,129
1627869704879,2,136,136
1627869705071,0,137,137
1627869705248,0,137,137
1627869705397,0,138,136
1627869705561,0,139,135
1627869705745,0,140,134
1627869705979,0,141,133
1627869706151,0,141,133
1627869706316,0,144,130
1627869706528,1,143,130
1627869706708,2,141,131
1627869706910,0,141,133
1627869707139,0,141,133
1627869707286,63,72,139
1627869707467,54,71,149
1627869707666,48,72,154
1627869707829,42,72,160
1627869708146,41,72,161
1627869708446,21,73,180
1627869708625,21,73,180
1627869708951,18,74,182
1627869709121,13,75,186
1627869709275,6,75,193
1627869709416,5,76,193
1627869709554,0,77,197
1627869709747,1,75,198
1627869710485,0,73,201
1627869710716,0,74,200
1627869710905,0,76,198
1627869711090,0,76,198
1627869711667,7,64,203
1627869711825,0,65,209
1627869712011,2,64,208
1627869712573,0,134,140
1627869712857,0,140,134
1627869713048,0,138,136
1627869713227,0,141,133
1627869713429,0,142,132
1627869713620,0,143,131
1627869713805,0,143,131
1627869714011,0,144,130
1627869714213,0,145,129
1627869714408,1,145,128
1627869714604,0,146,128
1627869714745,0,147,127
1627869714911,0,147,127
1627869715103,0,148,126
1627869715300,0,149,125
1627869715467,0,150,124
1627869715731,0,151,123
1627869715988,0,152,122
1627869716190,0,155,119
1627869716359,0,155,119
1627869716530,0,156,118
1627869716693,0,158,116
1627869716854,0,158,116
1627869717038,0,158,116
1627869717198,0,159,115
1627869717385,0,160,114
1627869717558,0,162,112
1627869717790,1,162,111
1627869717938,0,163,111
1627869718114,0,164,110
1627869718346,0,164,110
1627869718571,0,164,110
1627869718757,0,165,109
1627869718938,2,164,108
1627869719101,0,162,112
1627869719253,0,162,112
1627869719431,0,163,111
1627869719565,0,163,111
1627869719731,8,155,111
1627869719913,0,156,118
1627869720140,0,156,118
1627869720353,1,156,117
1627869720547,0,157,117
1627869720795,73,81,120
1627869721250,64,76,134
1627869721460,58,77,139
1627869721612,53,78,143
1627869721849,57,74,143
1627869722364,52,70,152
1627869722862,46,67,161
1627869723353,29,67,178
1627869723816,20,67,187
1627869724010,15,66,193
1627869724375,13,64,197
1627869724893,5,64,205
1627869725168,4,65,205
1627869725346,0,66,208
1627869725553,0,66,208
1627869725741,0,67,207
1627869725984,0,68,206
1627869726174,4,64,206
1627869726399,0,65,209
1627869726911,0,61,213
1627869727393,0,60,214
1627869728285,0,61,213
1627869728542,3,57,214
1627869728901,0,57,217
1627869729408,0,56,218
1627869730411,14,30,230
1627869730902,3,30,241
1627869731428,0,30,244
1627869731940,1,25,248
1627869732421,1,24,249
1627869732931,0,23,251
1627869733317,0,24,250
1627869733703,1,24,249
1627869733902,0,25,249
1627869734113,0,26,248
1627869734321,1,26,247
1627869734529,2,25,247
1627869734722,1,24,249
1627869734973,0,24,250
1627869735466,0,23,251
1627869735972,0,23,251
1627869736497,0,23,251
1627869737023,1,23,250
1627869737281,0,24,250
1627869737538,0,64,210
1627869737791,0,64,210
1627869737960,0,65,209
1627869738121,0,65,209
1627869738268,0,66,208
1627869738423,1,66,207
1627869738610,0,67,207
1627869738920,1,67,206
1627869739114,0,68,206
1627869739515,0,68,206
1627869740007,2,66,206
1627869740524,0,66,208
1627869741054,0,66,208
1627869741378,31,27,216
1627869741530,30,28,216
1627869741701,30,28,216
1627869741921,26,28,220
1627869742149,18,27,229
1627869742569,4,26,244
1627869742721,0,27,247
1627869743095,0,27,247
1627869743613,0,27,247
1627869744062,0,27,247
1627869744310,0,24,250
1627869744567,0,26,248
1627869745083,0,26,248
1627869745576,0,26,248
1627869745791,0,27,247
1627869746093,3,25,246
1627869746592,0,24,250
1627869747084,0,22,252
1627869747601,0,22,252
1627869748617,1,20,253
1627869749453,0,18,256
1627869749675,0,19,255
1627869749856,0,20,254
1627869750623,0,18,256
1627869751632,0,16,258
1627869752640,0,16,258
1627869753639,0,15,259
1627869754698,0,15,259
1627869754940,0,16,258
1627869755110,1,13,260
1627869755669,0,15,259
1627869756674,0,15,259
1627869757495,0,15,259
1627869757717,0,16,258
1627869757870,0,17,257
1627869758683,0,15,259
1627869759699,0,15,259
1627869760685,0,15,259
1627869761210,0,12,262
1627869761751,0,12,262
1627869762225,0,12,262
1627869762694,0,12,262
1627869763226,0,11,263
1627869763418,0,12,262
1627869763766,0,69,205
1627869764710,0,69,205
1627869765518,0,69,205
1627869765777,0,70,204
1627869765987,0,71,203
1627869766731,0,69,205
1627869767517,0,69,205
1627869767726,0,70,204
1627869767888,0,71,203
1627869768128,1,71,202
1627869768405,2,70,202
1627869768610,2,70,202
1627869768862,0,72,202
1627869769043,0,72,202
1627869769257,1,72,201
1627869769776,1,71,202
1627869770309,0,70,204
1627869770735,0,70,204
1627869770965,0,75,199
1627869771287,0,75,199
1627869771791,0,74,200
1627869772268,0,74,200
1627869772835,0,74,200
1627869773283,1,74,199
1627869773613,0,75,199
1627869773830,1,75,198
1627869774070,0,76,198
1627869774294,0,74,200
1627869774816,0,74,200
1627869775012,0,75,199
1627869775310,0,75,199
1627869775858,0,75,199
1627869776336,0,75,199
1627869776524,0,76,198
1627869776749,0,77,197
1627869776946,0,77,197
1627869777382,1,75,198
1627869777559,0,76,198
1627869777802,0,77,197
1627869778004,1,77,196
1627869778230,0,78,196
1627869778447,1,78,195
1627869778616,0,79,195
1627869778784,0,80,194
1627869778972,0,81,193
1627869779182,0,81,193
1627869779327,0,82,192
1627869779555,0,83,191
1627869779710,0,84,190
1627869779905,1,84,189
1627869780096,2,82,190
1627869780296,0,83,191
1627869780474,0,84,190
1627869780664,0,84,190
1627869780864,0,85,189
1627869781059,0,86,188
1627869781405,0,85,189
1627869781698,0,86,188
1627869781901,0,87,187
1627869782093,0,87,187
1627869782299,0,88,186
1627869782483,1,88,185
1627869782716,2,87,185
1627869782976,2,85,187
1627869783420,0,84,190
1627869783679,0,85,189
1627869783950,0,85,189
1627869784324,0,86,188
1627869784515,0,87,187
1627869784727,0,87,187
1627869784904,0,88,186
1627869785115,0,89,185
1627869785270,0,89,185
1627869785509,0,90,184
1627869785694,0,91,183
1627869785865,0,92,182
1627869786097,0,93,181
1627869786239,0,94,180
1627869786482,0,95,179
1627869786644,0,96,178
1627869786848,0,97,177
1627869787008,0,98,176
1627869787240,0,99,175
1627869787383,0,100,174
1627869787536,0,101,173
1627869787713,0,102,172
1627869787856,0,103,171
1627869788017,0,104,170
1627869788245,1,104,169
1627869788458,3,102,169
1627869788639,1,101,172
1627869788856,6,96,172
1627869789064,7,92,175
1627869789271,1,93,180
1627869789479,0,95,179
1627869789668,0,96,178
1627869789926,0,97,177
1627869790090,0,97,177
1627869790276,0,98,176
1627869790437,1,98,175
1627869791568,0,99,175
1627869791803,0,100,174
1627869791989,0,98,176
1627869792122,0,98,176
1627869792282,0,99,175
1627869792483,0,99,175
1627869792682,0,100,174
1627869792869,3,97,174
1627869793009,0,98,176
1627869793148,0,98,176
1627869793629,1,97,176
1627869793785,1,95,178
1627869794076,6,88,180
1627869794371,9,79,186
1627869794541,7,79,188
1627869794725,5,80,189
1627869794989,1,80,193
1627869795172,0,84,190
1627869795316,0,88,186
1627869795486,0,92,182
1627869795668,0,96,178
1627869795834,0,100,174
1627869796037,0,104,170
1627869796181,0,108,166
1627869796509,0,112,162
1627869796720,0,116,158
1627869796896,0,120,154
1627869797086,0,121,153
1627869797343,0,125,149
1627869797530,0,129,145
1627869797719,0,133,141
1627869797862,0,137,137
1627869798023,0,140,134
1627869798194,0,144,130
1627869798363,0,148,126
1627869798569,0,152,122
1627869798707,0,156,118
1627869798893,0,160,114
1627869799109,0,161,113
1627869799329,0,165,109
1627869799570,0,169,105
1627869799752,0,173,101
1627869799901,0,177,97
1627869800041,0,181,93
1627869800233,0,185,89
1627869800365,0,187,87
1627869800549,0,191,83
1627869800684,0,195,79
1627869800833,0,199,75
1627869801062,5,195,74
1627869801239,2,194,78
1627869801463,1,194,79
1627869801648,0,195,79
1627869801905,0,196,78
1627869802069,0,196,78
1627869802288,0,197,77
1627869802464,0,198,76
1627869802676,2,196,76
1627869802858,0,195,79
1627869803021,0,195,79
1627869803269,1,195,78
1627869803418,0,196,78
1627869803580,1,195,78
1627869803792,0,196,78
1627869803959,0,194,80
1627869804124,0,197,77
1627869804310,0,198,76
1627869804521,0,199,75
1627869804716,0,203,71
1627869804927,0,206,68
1627869805082,0,210,64
1627869805308,0,211,63
1627869805534,0,215,59
1627869805678,1,218,55
1627869805876,0,219,55
1627869806135,25,195,54
1627869806312,30,184,60
1627869806498,49,165,60
1627869806641,28,176,70
1627869806807,35,163,76
1627869807075,64,131,79
1627869807304,71,120,83
1627869807480,75,116,83
1627869807625,65,116,93
1627869807782,54,116,104
1627869807973,54,116,104
1627869808170,53,117,104
1627869808310,53,117,104
1627869808447,52,118,104
1627869808632,44,119,111
1627869808840,45,117,112
1627869809039,39,115,120
1627869809269,30,115,129
1627869809480,30,115,129
1627869809652,25,116,133
1627869809852,25,116,133
1627869810089,21,115,138
1627869810320,31,102,141
1627869810498,37,95,142
1627869810669,40,91,143
1627869810911,37,90,147
1627869811404,36,74,164
