"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627937463730,0,17,257
1627937463995,0,34,240
1627937464433,0,32,242
1627937464586,0,33,241
1627937465489,0,33,241
1627937466460,1,33,240
1627937467477,0,31,243
1627937468501,0,28,246
1627937469021,0,30,244
1627937469273,0,31,243
1627937469477,1,31,242
1627937469668,0,32,242
1627937469861,0,33,241
1627937470066,1,33,240
1627937470197,0,34,240
1627937471515,0,30,244
1627937471654,0,31,243
1627937472473,0,32,242
1627937472675,0,33,241
1627937472856,0,34,240
1627937473593,0,34,240
1627937473722,0,35,239
1627937474605,0,35,239
1627937475545,0,37,237
1627937475674,0,38,236
1627937476581,0,38,236
1627937477539,0,39,235
1627937477804,0,40,234
1627937478044,1,40,233
1627937478306,0,41,233
1627937479857,1,38,235
1627937480229,2,39,233
1627937480678,2,36,236
1627937481672,1,35,238
1627937482681,0,35,239
1627937483706,1,35,238
1627937484645,1,35,238
1627937485643,0,36,238
1627937485853,0,37,237
1627937486073,1,37,236
1627937486273,0,38,236
1627937486640,1,37,236
1627937486818,0,38,236
1627937486994,0,38,236
1627937487668,0,38,236
1627937488787,1,38,235
1627937489700,1,37,236
1627937489836,0,40,234
1627937490189,0,61,213
1627937490398,0,62,212
1627937490692,0,62,212
1627937490815,0,63,211
1627937491783,0,63,211
1627937492748,0,63,211
1627937493693,0,64,210
1627937495237,1,60,213
1627937495742,0,61,213
1627937496817,0,59,215
1627937496988,0,60,214
1627937497241,1,62,211
1627937497450,0,63,211
1627937497686,0,64,210
1627937497841,0,65,209
1627937498053,0,65,209
1627937498222,0,66,208
1627937498397,0,141,133
1627937498513,0,142,132
1627937498802,0,144,130
1627937499081,0,145,129
1627937499242,0,145,129
1627937499863,0,145,129
1627937500053,0,148,126
1627937500306,0,149,125
1627937500781,0,149,125
1627937500901,0,150,124
1627937503096,2,150,122
1627937503323,1,151,122
1627937503823,0,150,124
1627937504416,0,152,122
1627937504654,0,225,49
1627937504846,1,227,46
1627937504990,0,228,46
1627937505613,1,224,49
1627937505804,0,224,50
1627937506010,0,225,49
1627937506159,69,151,54
1627937506576,54,154,66
1627937506733,47,155,72
1627937506874,36,156,82
1627937507003,28,156,90
1627937507141,27,157,90
1627937507353,25,157,92
1627937507554,19,158,97
1627937507737,18,159,97
1627937507921,11,160,103
1627937508126,11,160,103
1627937508362,8,161,105
1627937508525,0,162,112
1627937508772,0,165,109
1627937508989,1,167,106
1627937509180,0,169,105
1627937509345,0,170,104
1627937509477,0,170,104
1627937509780,75,95,104
1627937510148,57,96,121
1627937510345,56,97,121
1627937511482,0,98,176
1627937511718,0,99,175
1627937511878,0,99,175
1627937512193,0,98,176
1627937512400,0,104,170
1627937512724,1,105,168
1627937512886,0,108,166
1627937513183,0,175,99
1627937514027,1,168,105
1627937515009,2,156,116
1627937515175,1,157,116
1627937515507,0,219,55
1627937516045,0,219,55
1627937516212,0,220,54
1627937517033,0,220,54
1627937517957,0,217,57
1627937518159,0,218,56
1627937518299,0,219,55
1627937518442,0,220,54
1627937518620,0,220,54
1627937519062,68,147,59
1627937519945,38,146,90
1627937520147,36,147,91
1627937520264,31,148,95
1627937520585,23,150,101
1627937520737,13,151,110
1627937520935,6,152,116
1627937521109,1,153,120
1627937521273,20,134,120
1627937521455,14,135,125
1627937521605,7,136,131
1627937521795,5,137,132
1627937522014,1,137,136
1627937522280,0,138,136
1627937522503,0,139,135
1627937522704,0,140,134
1627937522858,0,141,133
1627937523077,0,142,132
1627937523232,0,142,132
1627937523421,0,144,130
1627937523625,1,144,129
1627937523805,1,144,129
1627937523970,0,144,130
1627937524313,5,142,127
1627937524665,67,73,134
1627937525168,54,74,146
1627937526061,25,75,174
