EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES,node_type
2018-03-14 15:40:12,86542812.0,9d3d5d4df7497b9c21cd3bf402c88ed4,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:40:12,86542812.0,dac48f90dad020aa5fff1e2c20dfe933,UPDATE,"{'architecture.smt_size': '48', 'placement.rack': 5, 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:12,86542812.0,0385b00bfa084d516c4707fbdd0c10d2,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 5, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:12,86542812.0,e1ad5272e163cc5787de17064f14955a,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:13,86542813.0,5147298bfe57bf1adb5ff3ffe10cfc98,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 6, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:13,86542813.0,ea9320eaa87b83877f5652f5da92d9fe,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 6, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:13,86542813.0,4677a692e39bad7c9650035b9957e2a5,UPDATE,"{'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:13,86542813.0,7e0c7cd084f3a6b669236d52bc927350,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 6, 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:14,86542814.0,9a4db8b1513fd88b836cbfbf19feb262,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 4}",compute_haswell
2018-03-14 15:40:14,86542814.0,3c81b9f7ff667e757ecfd1f840e2aa77,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:14,86542814.0,5c36310a0dee6b45345866ac05e6e12b,UPDATE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:14,86542814.0,b799f086f8f9596ea941e5c69d03dd3c,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 6}",compute_haswell
2018-03-14 15:40:14,86542814.0,0d41401f2b3361be1dc82ac664f92cf1,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:15,86542815.0,a89a275bef31f4c3f7c30e46db966952,UPDATE,"{'placement.rack': 4, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:40:15,86542815.0,0114be2b5464a7e8b91399c51a197040,UPDATE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:15,86542815.0,ff70ac010c0f3909e9ae58ccf7226372,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 6}",compute_haswell
2018-03-14 15:40:15,86542815.0,efbb39486f3875ac52f332cfd4b37b46,UPDATE,"{'placement.rack': 6, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:15,86542815.0,e79200bc2d51903a1ffc4eb8ef77a474,UPDATE,"{'placement.rack': 7, 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:16,86542816.0,57a318857450ce415ed2459d0d259838,UPDATE,"{'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:16,86542816.0,cd8ec8bb09ec39987393a2edca3c4336,UPDATE,"{'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8}",compute_haswell
2018-03-14 15:40:16,86542816.0,359dbe7a1def6bfcaa2fade99e4ade25,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 8, 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:16,86542816.0,245eb86f780b44b74ac99a339e293b9b,UPDATE,"{'placement.rack': 8, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smt_size': '24', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:16,86542816.0,2ee487896a446fe66ceff2c605bca6a6,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 5}",compute_haswell
2018-03-14 15:40:17,86542817.0,5b77f1e5dee6682cf7b83d1b4c541148,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 8}",compute_haswell
2018-03-14 15:40:17,86542817.0,587bc902894abeb76f6f4b0ee3a742b2,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:17,86542817.0,a221dc55ee8c50c3f495216c5fa2737d,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 5, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:17,86542817.0,ad006ebf346e39e8005aa32a06076172,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:17,86542817.0,64b96f6f5682ef16d69bf53e80025355,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}",compute_haswell
2018-03-14 15:40:17,86542817.0,d9589db4c44e1cbacee9cfe22f21e8f4,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:18,86542818.0,d7630c7c6723103fd9af456275e56647,UPDATE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7}",compute_haswell
2018-03-14 15:40:18,86542818.0,20ea096eeb0ccb7413f68c812288fe8a,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:19,86542819.0,f8402cb390ecf8650323516684d94946,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:20,86542820.0,64bae874adcfaad7f15b931da3ad7c8d,UPDATE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:20,86542820.0,5b0302df9a8987c4c0ac3f2faf1dbac1,UPDATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:20,86542820.0,985194fd09d8638f560ec94185a265f5,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:20,86542820.0,260516e86431a06f69c867be6ade3bf3,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:21,86542821.0,a396175a0e5824ea57e605bb0332238b,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 4}",compute_haswell
2018-03-14 15:40:21,86542821.0,f6a941e16b5356047a63ac5d7a48b6bc,UPDATE,"{'placement.rack': 8, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:21,86542821.0,cacfc723e80605f83bd6ccc7c885a0c0,UPDATE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:22,86542822.0,710f021f556157a03f6c487951462b6a,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956949504', 'placement.rack': 8}",compute_haswell
2018-03-14 15:40:22,86542822.0,bfb361020026f32b6c4f1c222d67727d,UPDATE,"{'placement.rack': 7, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:22,86542822.0,670f119cd1769f841b85d40fb730bf3d,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 6, 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:23,86542823.0,f152236ec3e51de7da2c3491e5411aae,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 5}",compute_haswell
2018-03-14 15:40:23,86542823.0,a7599f62f656ed73a828258851bede19,UPDATE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:23,86542823.0,ce10446d06bbaf2adb43212beb98e8bc,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:23,86542823.0,c21627ad31815e9ce3bcfdeb66946a73,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:40:23,86542823.0,d99384c2bb36fc0d27ffd0aad8853fd7,UPDATE,"{'placement.rack': 7, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:24,86542824.0,7d0c1caca3e246def2b18010b09afad5,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 5}",compute_haswell
2018-03-14 15:40:24,86542824.0,174820954a0d3c09017e7b2cfa134c6b,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 4, 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:24,86542824.0,70e53b1583effd34a55105459a8f7a74,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 6}",compute_haswell
2018-03-14 15:40:24,86542824.0,302a92b65284381e340a79eafee57dcc,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:25,86542825.0,62a31a91369599189b753f4f495dbb8f,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:25,86542825.0,7c3b05f386e20dd3e7c748c0756c937b,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:25,86542825.0,df9c54e95c2ed40b8b6329f494e9042b,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 6}",compute_haswell
2018-03-14 15:40:25,86542825.0,a2df8ccdb64f2d33e3e0ad0991ac6193,UPDATE,"{'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:26,86542826.0,64afbef95227daf44012a7061e909107,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'architecture.smt_size': '48', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:26,86542826.0,d475b93eea3ea200b83fd7c3ec5fd699,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:27,86542827.0,de250fb37e97b68c752190562f3f76a5,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 5}",compute_haswell
2018-03-14 15:40:27,86542827.0,a094b8bf6197d90b1abc70ea2cb60866,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 4}",compute_haswell
2018-03-14 15:40:28,86542828.0,5d484870e10aacf5ec01b7dc26359d27,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:28,86542828.0,694b1e3fd54a26600ba2461906c1ce08,UPDATE,"{'placement.rack': 8, 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:28,86542828.0,48b60f72ceeaf3a07c1845e34e6ec46c,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:28,86542828.0,8cb8be7ca865c69771b63d7e96517c3a,UPDATE,"{'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:29,86542829.0,10990ea517b47f764e9b1beb48c0fc73,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 7, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:29,86542829.0,6930abddd3f484afe6171ecf64babca7,UPDATE,"{'architecture.smt_size': '48', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:29,86542829.0,47418176b5a389ffd8f5021e3f48fca9,UPDATE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 7, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:29,86542829.0,f20a288a39cf64d95efb77f3af3728d1,UPDATE,"{'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:30,86542830.0,d3b173168bc2d3f74f83483652d24d57,UPDATE,"{'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:30,86542830.0,c6b022a2bceaeaa8850b5f74cc41e185,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 8}",compute_haswell
2018-03-14 15:40:31,86542831.0,e1e54f7c4fe87d188c9ad2b218d9df59,UPDATE,"{'main_memory.ram_size': '134956863488', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 6, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:31,86542831.0,ac78c9a916aed9e67e457ff8d4e2f992,UPDATE,"{'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:31,86542831.0,8f36a3a1619c0e523115710d4c8ec4fc,UPDATE,"{'architecture.smt_size': '48', 'placement.rack': 5, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:33,86542833.0,71119cfdca8ffa906a685787b0761629,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:33,86542833.0,f6d9c6034cc67f18180f9e54eab6f0b3,UPDATE,"{'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:33,86542833.0,a5f0a4048e10a204baa8de653bde1027,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:34,86542834.0,c0dc3dc5707b919c22dfed67922a8fe5,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:34,86542834.0,0130a20815eff7bbb1f3cc0722e2952b,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:34,86542834.0,48a8269bb2a33b3172c8116a9287361c,UPDATE,"{'node_type': 'compute_haswell', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:34,86542834.0,949c49005e263ded27afdae61579a5b3,UPDATE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 4, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:34,86542834.0,8ed1bf095b9107bc441493edabaad867,UPDATE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:34,86542834.0,0cdfb412788fbc101f486e5f13a47ca6,UPDATE,"{'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:35,86542835.0,da8c40ca3d6537abdbac55ff8d7e55f6,UPDATE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:35,86542835.0,3f4a012d08bd9065dc47d9b0e4a532bd,UPDATE,"{'placement.rack': 7, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:35,86542835.0,9b34cd1895266d90a8517040aaeeba89,UPDATE,"{'placement.rack': 7, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392'}",compute_haswell
