"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627842348822,69,17,188
1627842349754,36,16,222
1627842349905,24,17,233
1627842350165,27,14,233
1627842350347,13,18,243
1627842350519,0,22,252
1627842350704,0,22,252
1627842350904,1,22,251
1627842351134,0,23,251
1627842351359,0,24,250
1627842351576,0,25,249
1627842351742,0,25,249
1627842352171,2,22,250
1627842352842,0,22,252
1627842353826,0,22,252
1627842354002,0,24,250
1627842354271,0,33,241
1627842354467,0,37,237
1627842354643,0,40,234
1627842354819,0,44,230
1627842356069,0,48,226
1627842356306,0,52,222
1627842356501,0,56,218
1627842356717,0,57,217
1627842356908,0,61,213
1627842357123,0,62,212
1627842357282,0,63,211
1627842357449,0,64,210
1627842357672,0,65,209
1627842358523,16,64,194
1627842358709,0,74,200
1627842358985,0,103,171
1627842359219,0,104,170
1627842359386,0,104,170
1627842359821,17,104,153
1627842360040,11,107,156
1627842360217,0,116,158
1627842360500,0,117,157
1627842360692,0,117,157
1627842360896,0,118,156
1627842361060,0,118,156
1627842361449,10,116,148
1627842361733,1,121,152
1627842361897,0,122,152
1627842362077,0,127,147
1627842362246,0,127,147
1627842362625,1,127,146
1627842362897,13,113,148
1627842363117,12,108,154
1627842363373,14,96,164
1627842363520,14,96,164
1627842363750,12,97,165
1627842363969,8,97,169
1627842364201,3,98,173
1627842364497,0,103,171
1627842364732,2,102,170
1627842364951,0,103,171
1627842365194,0,103,171
1627842365389,0,106,168
1627842365567,1,106,167
1627842365715,0,110,164
1627842365902,0,114,160
1627842366103,1,114,159
1627842366302,0,112,162
1627842366679,0,112,162
1627842367207,1,115,158
1627842368087,0,112,162
1627842369036,4,107,163
1627842370103,2,105,167
1627842370440,0,112,162
1627842370634,0,114,160
1627842370888,0,118,156
1627842371092,0,119,155
1627842371256,0,124,150
1627842371413,0,125,149
1627842371550,0,130,144
1627842371723,0,135,139
1627842371922,0,132,142
1627842372111,1,136,137
1627842372320,0,136,138
1627842372881,4,143,127
1627842373082,1,147,126
1627842373301,0,152,122
1627842374039,8,146,120
1627842374273,0,155,119
1627842374449,0,157,117
1627842374665,0,168,106
1627842374898,0,168,106
1627842375109,0,168,106
1627842375809,0,171,103
1627842376245,0,168,106
1627842377179,2,167,105
1627842377964,0,172,102
1627842378219,0,177,97
1627842378451,1,182,91
1627842378660,0,183,91
1627842378854,0,184,90
1627842379336,11,186,77
1627842379510,3,191,80
1627842379685,10,186,78
1627842379955,20,166,88
1627842380197,11,165,98
1627842380752,27,151,96
1627842381258,24,144,106
1627842382285,26,122,126
1627842383180,0,123,151
1627842383345,0,124,150
1627842383521,1,124,149
1627842383699,0,125,149
1627842384302,0,122,152
1627842385367,0,123,151
1627842385878,0,128,146
1627842386309,7,150,117
1627842386536,3,153,118
1627842387399,6,168,100
1627842387947,0,164,110
1627842388171,0,164,110
1627842388348,0,165,109
1627842389095,15,157,102
1627842389548,15,157,102
1627842390404,23,119,132
1627842391219,0,122,152
1627842391385,0,123,151
1627842391564,0,124,150
1627842391748,0,125,149
1627842391960,0,125,149
1627842392509,6,120,148
1627842393333,0,120,154
1627842394380,0,114,160
1627842395319,4,82,188
1627842395498,0,83,191
1627842395954,0,80,194
1627842396323,0,80,194
1627842396753,0,81,193
1627842397380,0,80,194
1627842398010,0,81,193
1627842398169,0,82,192
1627842398407,1,82,191
1627842398575,0,112,162
1627842398772,0,113,161
1627842399524,4,118,152
1627842400512,5,114,155
1627842401459,3,114,157
1627842402423,0,113,161
1627842402627,0,114,160
1627842403512,0,112,162
1627842404437,0,111,163
1627842404608,0,112,162
1627842405474,0,111,163
1627842405627,0,112,162
1627842405727,0,112,162
1627842405963,0,111,163
1627842406388,0,111,163
1627842406575,0,114,160
1627842406790,0,117,157
1627842407024,0,118,156
1627842407528,0,120,154
1627842407722,0,121,153
1627842407944,0,121,153
1627842408523,0,117,157
1627842408771,0,118,156
1627842409581,0,117,157
1627842410592,0,117,157
1627842411757,13,117,144
1627842412532,0,118,156
1627842412689,0,120,154
1627842413671,29,81,164
1627842414699,13,64,197
1627842415703,8,51,215
1627842415901,5,51,218
1627842416818,1,49,224
1627842418151,0,45,229
1627842419605,0,45,229
1627842420262,3,42,229
1627842421207,0,38,236
1627842421678,0,38,236
1627842421741,0,38,236
1627842422079,0,38,236
1627842423126,0,38,236
1627842423346,0,39,235
1627842423621,1,38,235
1627842424096,2,37,235
1627842424264,0,38,236
